C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,0,240,255,159,0,0,0,0,0,0,0,0,0,0,255,255,0,160,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,255,255,255,0,0,255,255,0,0,0,255,255,0,0,0,255,255,255,0,0,0,0,255,0,0,0,255,255,255,255,255,255,255,183,0,0,0,9,255,0,0,0,255,255,255,0,255,255,0,0,0,0,0,255,146,0,0,0,255,96,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,81,0,0,0,0,0,0,0,0,0,0,32,255,255,65,255,236,0,0,0,0,0,0,0,0,0,159,0
L,0,0,255,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,103,0,0,0,0,0,0,0,0,0,0,0,24,0,0,103,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,103,0,0,0,0,0,0,0,0,0,0,0,16,103,103,255,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,0,0,0,0,0,103,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,231,255,255,127,255,0,0,0,0,0,0,16,0,0,0,103,103,255,255,255,103,103,255,103,103,255,103,103,0,103,0,255,255,255,103,255,255,255,255,103,103,255,255,255,0,0,0,255,255,103,255,255,184,255,255,255,0,0,0,0,0,0,0,255,255,255,255,103,103,103,0,255,0,0,0,0,0,0,0,255,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0
O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,196,85,85,85,85,0,0,0,0,0,0,0,0,0,0,255,138,85,85,85,255,85,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,85,0,0,0,0,0,160,255,159,255,255,0,0,0,80,255,255,0,0,0,0,237,255,255,255,255,0,0,0,0,255,255,255,0,0,0,0,255,255,255,85,255,0,0,0,0,156,255,255,0,0,0,101,86,255,255,85,85,255,0,0,0,255,128,228,0,0,0,1,255,85,255,85,255,255,255,255,140,255,255,13,0,0,0,0,255,255,255,100,85,85,85,236,85,85,85,0,0,0,0,0,255,255,255,85,0,164,85,85,85,85,85,0,0,0,0,0,0,159,180,159,0,85,255,85,85,0,180,0,0,0,0,0,0,85,85,85,0,85,85,85,85,0,66,0,0,0,0,0,0,255,255,103,255,12,85,85,85,85,0,0,0,0,0,0,0,85,85,85,255,85,85,85,85,85,0,0,0,0,0,0,0,87,85,85,255,255,85,85,255,0,0,0,0,0
O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,45,255,45,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,45,0,0,255,255,255,255,255,255,255,0,0,0,0,255,255,255,0,0,255,255,255,255,255,255,0,0,0,0,0,45,255,255,155,0,255,255,255,255,255,46,255,239,0,0,255,255,255,175,0,0,255,255,255,45,45,255,255,255,255,255,255,45,187,0,0,0,255,255,255,45,255,255,255,255,255,255,255,255,0,0,0,0,255,255,255,255,45,45,255,255,101,255,45,0,0,0,0,0,255,255,255,255,45,45,45,45,137,45,45,0,0,0,0,0,45,255,255,255,255,61,45,82,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,209,0,0,0,0,0,0,0,104,255,255,255,255,255,117,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,246,0,0,0,0,0,0,0,0,0,255,189,110,178,173,4,0,0,0,0,0,0,0,0,0,0
L,0,0,255,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,255,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,88,0,0,0,0,0,0,0,0,0,0,0,0,88,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,88,0,0,0,0,0,0,0,0,0,0,0,0,88,255,88,255,255,0,0,0,0,0,0,0,0,0,0,88,0,255,255,255,255,81,0,0,0,0,0,88,88,0,0,150,88,88,192,151,88,88,255,190,88,88,255,88,88,0,0,255,255,255,255,88,88,255,255,96,109,255,255,88,88,0,0,255,255,255,88,88,255,106,255,151,88,255,88,0,0,0,0,255,255,255,255,255,255,255,127,0,0,96,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,255,0,0,0,0,0,0,0,0
O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,147,187,184,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,167,147,22,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,147,0,0,255,255,255,255,255,255,167,0,0,0,0,255,255,255,0,0,154,255,255,255,255,255,0,0,0,0,0,255,255,255,147,0,147,255,255,255,255,255,0,0,0,0,255,255,255,255,255,0,147,147,177,255,255,255,255,255,0,255,255,255,255,167,0,0,147,147,255,255,255,255,255,255,147,147,255,147,147,0,0,0,0,147,183,255,255,147,147,147,14,0,0,147,8,0,0,0,0,0,147,147,147,147,147,26,0,0,3,119,0,0,0,0,0,0,28,147,147,147,106,0,0,0,108,0,0,0,0,0,0,0,0,147,147,153,105,208,0,0,0,0,0,0,0,0,3,0,0,147,147,254,255,255,138,0,0,0,0,0,0,0,231,85,128,3,125,0,159,10,0,0,0,0,0,0,0,0
L,0,255,255,138,0,0,0,0,0,0,0,0,0,0,0,0,0,218,253,138,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,145,9,0,0,0,0,0,0,0,0,0,0,0,0,218,255,255,138,0,0,0,0,0,0,0,0,0,0,0,0,255,249,255,138,0,0,0,0,0,0,0,0,0,0,0,138,138,255,255,138,0,0,0,0,0,0,0,0,0,0,0,207,138,255,255,255,138,0,0,0,0,0,0,0,0,0,0,169,255,255,255,255,255,87,0,0,0,0,0,255,255,138,138,255,255,255,255,255,193,212,255,255,138,255,255,255,255,217,0,255,255,233,255,138,255,255,255,255,255,255,138,0,0,0,0,255,215,215,255,143,255,255,178,255,138,0,0,0,0,0,0,255,255,255,255,255,255,255,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,123,0,0,0,0,0,0,0,0,220,220,227,255,225,220,0,220,255,220,220,69,0,0,0,0,255,255,247,255,255,255,255,248,0,0,0,0,0,0,0,0,255,240,253,255,255,234,0,0,0,0,0,0,0,0,0,0,255,0,14,220,220,255,0,0,0,0,0,0,0,0,0,0,220,0,0,220,0,0,0,0,0,0,0,0,0,0,220,0,220,0,0,47,47,220,0,0,0,0,0,0,220,220,220,0,0,0,0,0,220,220,255,207,0,0,253,255,255,220,0,0,0,0,0,0,220,220,220,220,248,255,220,255,220,0,0,0,0,0,0,220,220,220,220,41,0,255,52,0,0,0,0,0,0,0,0,220,220,181,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,13,0,0,220,220,4,0,0,0,0,0,0,0,0,0,0
O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,150,255,150,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,193,150,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,150,0,0,0,255,255,255,255,255,255,255,0,0,0,103,255,255,0,0,0,0,150,255,255,255,255,0,0,0,0,0,255,255,255,0,0,18,150,165,255,255,150,0,0,0,0,255,255,255,255,0,0,127,150,150,255,255,255,255,255,255,255,255,166,158,0,0,0,0,150,150,255,199,255,255,219,150,150,199,150,0,0,0,0,0,0,150,150,255,150,150,150,0,0,150,150,0,0,0,0,0,0,0,70,150,150,150,150,0,0,150,0,0,0,0,0,33,0,0,118,150,150,150,0,0,0,0,0,0,0,0,0,150,0,0,0,150,150,255,150,50,0,0,0,0,0,0,0,255,150,0,150,150,150,216,150,0,0,0,0,0,0,0,0,247,255,150,169,255,150,150,0,0,0,0,0,0,0,0,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,139,0,255,255,234,255,0,0,0,0,0,255,255,213,213,255,255,0,213,213,213,213,0,0,0,0,0,213,213,213,255,223,213,213,0,0,0,0,0,0,0,0,0,255,255,255,213,213,0,0,0,0,0,0,0,0,0,0,0,255,255,234,213,0,0,0,0,0,0,0,0,0,0,0,0,0,255,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,255,0,255,0,0,0,0,0,0,0,255,255,255,0,0,0,0,255,255,213,0,0,0,0,255,213,213,255,33,0,0,0,0,255,255,255,255,255,213,213,213,255,213,246,0,0,0,0,0,255,255,255,234,255,213,255,217,255,213,0,0,0,0,0,151,255,255,255,255,0,0,255,139,0,0,0,0,0,0,0,0,255,255,139,0,0,0,167,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0
O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,255,72,21,0,0,0,0,0,0,0,0,0,0,0,170,74,255,255,255,74,255,74,0,0,0,0,0,0,0,74,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,74,255,74,255,255,255,0,0,0,0,255,255,74,0,0,74,74,255,74,74,255,0,0,0,0,0,255,255,255,0,255,255,74,215,74,74,193,0,0,0,0,255,255,255,74,0,108,255,74,181,74,74,255,255,255,255,255,255,74,255,0,0,0,74,74,74,181,0,184,147,147,255,117,74,255,35,0,0,0,74,255,74,215,0,74,74,74,74,74,74,255,0,0,0,0,254,249,74,78,69,25,74,74,74,74,74,0,0,0,0,0,80,212,74,247,254,4,74,74,74,74,74,0,0,0,0,0,114,74,255,74,255,74,48,74,74,74,0,0,0,0,0,0,74,74,74,74,255,255,255,74,74,0,0,0,0,0,0,74,74,255,125,255,249,255,255,74,0,0,0,0,0,0,74,74,74,74,238,255,255,74,74,0,0,0,0,0,0,0
L,0,0,0,24,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,5,45,0,182,76,76,0,0,0,0,0,0,0,0,0,0,255,57,0,76,76,76,0,0,0,0,0,0,0,0,0,0,255,76,0,255,255,103,255,0,0,0,0,0,0,0,0,0,255,255,0,255,255,255,76,255,0,0,0,0,76,76,76,76,255,137,255,255,255,137,76,76,255,255,193,255,76,76,76,76,255,255,255,255,76,76,76,76,255,255,76,76,255,176,0,0,222,255,255,255,255,255,255,255,124,255,0,0,0,0,0,0,0,255,255,0,255,183,208,0,181,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,246,246,255,0,0,0,0,0,0,0,250,246,251,255,246,246,0,255,255,246,250,154,0,0,0,0,255,255,246,252,255,255,255,246,0,0,0,0,0,0,0,0,255,249,246,254,255,246,0,0,0,0,0,0,0,0,0,0,246,0,0,248,255,255,0,0,0,0,0,0,0,0,0,0,246,0,0,246,0,0,0,0,0,0,0,0,0,0,246,86,6,0,0,0,0,246,0,0,0,0,0,0,246,246,246,231,0,0,0,0,1,246,255,0,0,0,246,246,251,247,255,0,0,0,0,0,246,246,246,246,246,255,252,249,252,246,0,0,0,0,0,246,246,246,246,246,0,254,246,246,0,0,0,0,0,0,0,246,246,246,0,0,0,94,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,246,246,0,255,0,0,0,0,0,0,0,0,0
O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,42,0,0,223,255,255,255,255,255,255,255,0,0,0,0,128,255,0,0,255,255,255,255,255,255,255,255,0,0,0,0,42,255,255,0,255,255,126,255,255,255,255,255,0,0,0,255,255,255,255,0,255,255,255,42,255,255,255,246,255,255,175,255,182,255,0,0,255,255,255,255,42,42,42,42,42,42,255,42,255,96,0,0,255,42,255,255,42,42,42,74,42,42,171,229,48,0,0,0,203,195,233,255,255,99,42,42,247,255,27,0,0,0,0,0,144,42,255,255,255,255,255,42,255,0,42,0,0,0,0,0,44,255,255,255,255,255,255,255,255,42,0,0,0,0,0,0,255,255,151,255,255,255,255,255,4,0,0,0,0,0,0,0,255,255,255,42,42,122,255,223,0,0,0,0,0,0,0,0,42,75,122,42,255,154,255,0,0,0,0,0,0,0,0,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,132,85,0,0,0,0,0,0,0,0,248,255,248,248,248,215,0,255,250,255,248,0,0,0,0,0,255,248,250,255,255,255,255,255,0,0,0,0,0,0,0,0,248,248,255,248,250,233,0,0,0,0,0,0,0,0,0,0,147,72,248,255,255,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,0,0,0,0,0,248,248,0,0,0,0,0,0,248,248,248,0,0,0,0,0,248,248,255,0,0,0,255,255,255,255,0,0,0,0,0,248,248,248,248,248,255,255,255,255,255,0,0,0,0,0,0,248,248,248,248,0,0,248,248,0,0,0,0,0,0,0,0,248,248,248,0,0,0,255,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1,0,116,70,0,0,0,0,0,0,0,0,0,0,0,0,248,85,0,0,0,0,0,0,0,0,0,0,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,232,232,232,232,0,0,0,0,0,0,0,255,233,255,255,242,255,232,255,232,232,247,0,0,0,0,0,232,232,255,255,255,255,255,175,0,0,0,0,0,0,0,0,255,255,255,255,255,255,230,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,255,69,0,255,0,232,0,0,0,0,0,0,0,0,0,0,0,232,232,253,232,220,0,0,0,0,0,0,0,0,0,0,232,232,0,232,255,255,0,0,0,0,0,0,232,232,232,0,0,0,108,232,232,255,255,0,0,0,232,255,255,232,232,0,232,0,250,254,232,255,232,255,255,255,255,255,255,0,0,0,0,232,232,255,255,255,232,232,255,255,255,246,0,0,0,0,0,255,255,255,255,0,162,0,237,0,0,0,0,0,0,0,232,232,255,254,255,255,232,0,0,0,0,0,0,0,0,0,232,255,232,255,60,0,0,0,0,0,0,0,0,0,0,0,236,255,232,232,0,0,0,0,0,0,0,0,0,0,0,0
O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,126,137,126,162,0,0,0,0,0,0,126,255,255,255,255,255,255,255,255,255,222,24,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,126,0,255,186,255,255,255,255,255,255,255,0,0,0,255,255,255,0,252,110,12,12,255,255,255,255,0,0,0,0,255,255,255,241,139,0,47,126,126,255,255,255,0,0,0,0,255,255,255,25,126,0,0,4,126,255,255,255,255,255,255,255,255,255,174,0,126,0,0,0,126,126,255,255,255,126,126,126,239,126,0,0,126,0,0,0,126,126,126,126,126,126,0,0,126,0,0,0,255,126,0,0,126,126,126,126,126,4,0,94,0,0,0,0,255,126,0,0,47,126,126,126,126,0,0,0,0,0,0,0,126,126,126,0,6,126,126,126,255,255,90,0,0,0,0,0,255,255,255,126,0,79,255,255,126,111,0,0,0,0,0,0,207,255,174,255,202,149,130,126,0,0,0,0,0,0,0,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,225,225,225,225,225,255,225,0,0,0,0,0,0,235,225,225,225,225,225,225,225,0,21,0,0,0,0,0,237,225,253,255,225,225,225,225,255,151,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,252,255,225,91,0,0,0,0,0,0,0,0,0,0,255,255,225,225,0,0,0,0,0,0,0,0,0,0,0,110,255,225,155,156,0,0,0,0,0,0,0,0,78,225,225,49,254,0,0,225,225,103,0,0,0,0,0,255,225,254,225,6,247,0,0,0,225,255,0,0,0,0,255,225,225,255,0,247,225,0,0,0,225,225,225,225,255,255,255,225,225,0,0,255,253,0,0,225,225,225,225,225,255,232,225,255,0,0,0,225,49,115,0,225,225,225,225,98,0,8,248,0,0,0,0,225,0,0,0,225,241,225,0,0,0,225,0,0,0,225,0,225,0,0,0,225,255,225,0,0,171,0,0,0,0,3,0,225
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,239,241,8,0,0,0,0,0,244,255,241,255,255,255,241,255,255,255,255,0,0,0,0,0,255,255,241,241,241,241,241,241,0,0,0,0,0,0,0,255,253,241,241,241,242,241,255,0,0,0,0,0,0,0,0,241,241,241,255,249,241,241,0,0,0,0,0,0,0,0,0,0,255,255,0,255,0,255,0,0,0,0,0,0,0,0,0,0,0,25,255,241,255,0,0,0,0,0,0,0,0,0,0,0,80,200,0,255,134,0,0,0,0,0,0,0,255,255,255,240,0,0,134,255,255,255,255,0,0,0,247,255,255,255,255,0,0,0,255,255,255,255,255,255,241,255,241,241,241,0,241,0,0,0,255,255,255,255,13,243,241,244,241,249,0,0,244,0,0,255,255,247,255,255,239,254,255,0,0,0,0,0,255,0,0,255,251,255,255,255,255,0,0,0,0,0,0,0,241,0,255,255,241,255,235,0,0,0,0,0,0,0,0,255,255,255,249,255,255,255,0,0,0,0,0,0,0,0,0,79,0
O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,255,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,38,255,255,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,38,255,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,201,0,0,255,255,255,255,255,255,255,255,0,0,0,0,255,255,0,0,255,255,255,255,38,255,255,255,0,0,0,0,255,255,0,0,92,255,108,255,38,255,255,255,255,255,255,138,255,255,0,0,201,92,255,255,38,38,255,255,38,38,70,216,38,201,0,247,255,126,255,255,38,38,38,38,38,255,167,0,38,0,0,45,38,104,255,255,38,38,38,38,38,38,151,0,0,0,0,91,255,255,255,255,255,255,38,38,92,38,38,0,0,0,0,91,255,255,255,255,255,255,255,255,255,26,0,0,0,0,38,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,38,250,255,38,255,85,140,184,255,0,0,0,0,0,0,0,236,255,255,255,38,128,38,92,0,0,0,0,0,0,0,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,241,250,247,241,241,248,241,241,0,0,0,0,0,0,0,241,241,241,250,255,0,255,241,255,0,0,0,0,0,0,0,255,255,241,248,252,0,0,0,0,0,0,0,0,0,0,0,255,241,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,241,0,0,0,0,0,0,0,0,0,0,0,0,0,255,241,0,0,0,0,0,0,0,0,0,241,241,48,0,0,0,0,241,241,113,0,0,0,0,0,241,241,255,0,0,0,0,0,0,241,255,241,0,0,241,255,255,255,175,0,0,0,0,0,0,241,241,241,241,255,255,248,255,255,0,0,0,0,0,0,0,241,241,255,241,242,249,255,0,0,0,0,0,0,0,0,11,241,241,251,241,0,241,0,0,0,0,0,0,0,0,0,0,241,241,241,0,0,196,0,0,0,0,0,0,0,0,0,0,241,244,241,0,0,0,0,0,0,0,0,0,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,147,255,255,255,255,147,255,255,255,255,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,179,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,255,255,255,147,255,255,255,0,0,0,0,0,0,0,0,0,255,191,255,255,255,255,255,255,0,0,0,0,0,0,147,147,197,255,179,147,255,147,255,255,147,0,255,147,255,147,147,147,204,255,246,241,147,147,254,150,255,255,255,255,255,255,147,0,166,174,255,255,170,255,255,255,255,255,244,147,255,0,0,0,147,147,255,255,255,147,245,252,214,187,0,0,0,0,0,0,255,255,241,241,255,0,231,129,0,0,0,0,0,0,0,0,204,191,255,147,147,0,0,0,0,0,0,0,0,0,0,0,255,231,147,0,0,0,0,0,0,0,0,0,0,0,0,0
O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,255,255,255,255,255,255,255,0,255,255,255,0,0,0,0,0,255,255,255,255,255,255,0,0,0,255,255,0,0,0,0,0,109,255,255,255,255,255,0,0,0,255,255,0,0,0,0,0,75,255,255,255,255,255,0,0,75,154,86,0,0,0,0,0,75,75,255,255,255,255,255,255,255,255,0,0,0,0,0,0,75,75,75,75,75,255,255,255,255,255,0,0,0,0,0,0,75,75,75,75,75,255,255,255,255,0,0,0,0,0,0,0,255,75,75,131,75,255,112,14,0,0,0,0,0,0,0,0,255,255,75,75,75,255,112,0,0,0,0,0,0,0,0,0,255,255,255,255,255,0,75,0,0,0,0,0,0,0,0,0,255,255,255,255,255,75,0,0,0,0,0,0,0,0,0,0,255,176,255,255,75,0,0,0,0,0,0,0,0,0,0,0
L,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,75,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,75,0,0,0,0,0,0,0,0,0,0,0,23,0,75,75,76,73,0,0,0,0,0,0,0,0,0,0,75,0,255,255,109,255,0,0,0,0,0,0,0,0,0,0,255,75,84,75,75,75,75,255,75,75,75,75,75,75,0,0,255,255,255,75,109,169,75,255,255,75,255,255,255,0,0,0,255,255,255,255,141,255,255,255,211,0,0,0,0,255,0,0,255,255,255,255,255,103,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,75,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,15,0,0,0,0,0,0,0,0,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,234,255,250,0,255,0,226,0,0,0,0,0,0,0,224,255,228,223,223,252,0,0,0,0,0,0,0,0,0,0,255,255,223,255,238,0,0,0,0,0,0,0,0,0,0,0,242,255,255,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,223,223,0,0,0,0,223,0,67,0,0,0,0,0,88,223,230,223,0,0,0,0,0,91,223,229,0,0,0,223,242,255,248,0,0,0,0,0,0,223,223,223,223,223,240,223,223,255,0,0,0,0,0,0,0,223,223,223,223,223,223,223,168,0,0,0,0,0,0,0,0,223,223,223,0,0,0,0,0,0,0,0,0,0,0,0,0,223,223,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,216,216,216,15,0,0,0,0,0,0,0,0,255,216,216,232,249,216,216,216,216,216,0,0,0,0,0,255,255,255,255,216,251,216,255,255,0,0,0,0,0,0,0,255,255,216,255,255,255,0,0,0,0,0,0,0,0,0,0,255,255,255,255,216,29,0,0,0,0,0,0,0,0,0,0,255,0,218,0,46,0,0,0,0,0,0,0,0,0,0,0,255,0,0,216,216,0,0,0,0,0,0,0,216,216,0,0,216,0,0,216,216,216,0,0,0,0,0,250,216,230,191,0,174,0,0,0,204,216,255,0,0,216,216,255,216,255,0,0,0,0,0,0,196,216,216,216,255,255,255,255,216,0,0,0,0,0,0,216,216,216,216,216,255,216,238,216,0,0,0,0,0,0,0,216,216,216,216,0,0,216,0,0,0,0,0,0,0,0,0,216,216,216,0,0,0,0,0,0,0,0,0,157,0,0,0,216,216,0,0,0,0,0,0,0,0,0,0,162
C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,237,237,0,0,0,0,0,0,0,0,0,0,0,237,252,237,237,75,191,237,67,237,0,0,0,0,0,0,255,255,248,237,255,237,255,237,158,237,0,0,0,0,0,254,248,255,255,255,237,255,0,0,0,0,0,0,0,0,237,255,255,255,202,0,237,0,0,0,0,0,0,0,0,0,252,237,0,97,251,237,0,0,0,0,0,0,0,0,0,0,255,0,0,0,237,124,15,0,0,0,0,0,0,0,0,0,255,0,0,0,237,237,12,0,0,0,0,0,0,237,0,0,0,0,0,237,237,237,246,237,255,255,255,247,237,237,133,0,0,0,0,237,237,237,237,237,255,237,255,251,252,0,0,0,0,0,237,237,242,0,0,0,237,237,0,0,0,0,0,0,0,0,237,246,255,237,255,0,0,0,0,0,0,0,0,0,0,237,237,247,237,0,0,0,0,0,0,0,0,0,0,0,237,238,237,0,0,0,0,0,0,0,0,0,0,0,1,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,81,175
